transaction_id,customer_id,transaction_amount,customer_transaction_count,customer_success_rate,payment_method,payment_method_success_rate,channel,preferred_channel,product_interest_score,checkout_progress,customer_email_available,customer_phone_available,scenario,payment_status,failure_reason,revenue_at_risk,recovery_attempts,promise_to_pay,recovered,money_recovered,force_recovery_failure
txn_000171,cust_0412,44824.54,8,0.804,UPI,0.759,web,email,0.726,0.62,1,1,payment_failure,failed,mandate_failed,1,3,1,1,44824.54,0
txn_000172,cust_0738,46544.22,1,0.85,NETBANKING,0.718,subscription,sms,0.69,0.69,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,0,0.0,0
txn_000173,cust_0752,2386.22,29,0.833,CARD,0.833,invoice,sms,0.547,0.433,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000174,cust_0450,848.87,18,0.837,UPI,0.967,subscription,whatsapp,0.176,0.214,1,1,mandate_failure,failed,mandate_failed,1,2,0,1,848.87,0
txn_000175,cust_0255,38226.24,8,0.622,UPI,0.833,invoice,email,0.781,0.96,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,38226.24,0
txn_000176,cust_0672,33189.21,24,0.804,CARD,0.824,mobile,sms,0.029,0.481,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,0,0.0,0
txn_000177,cust_0404,49623.63,7,0.517,UPI,0.829,invoice,sms,0.276,0.622,1,1,payment_failure,failed,bank_decline,1,1,0,0,0.0,0
txn_000178,cust_0403,29164.79,10,0.881,CARD,0.951,payment_link,whatsapp,0.282,0.95,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000179,cust_0271,14925.59,7,0.701,NETBANKING,0.858,subscription,email,0.204,0.255,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000180,cust_0254,25879.84,1,0.742,CARD,0.924,web,whatsapp,0.353,0.825,0,1,overdue_receivable,overdue,invoice_overdue,1,2,0,0,0.0,0
txn_000181,cust_0169,21986.6,9,0.764,CARD,0.758,payment_link,email,0.204,0.01,1,1,payment_failure,failed,timeout,1,2,0,0,0.0,0
txn_000182,cust_0443,37761.56,23,0.763,WALLET,0.962,invoice,email,0.807,0.985,1,1,failed_subscription,failed,timeout,1,1,1,1,37761.56,0
txn_000183,cust_0489,5305.3,9,0.808,WALLET,0.786,web,whatsapp,0.714,0.759,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000184,cust_0340,1736.72,2,0.925,NETBANKING,0.736,web,sms,0.85,0.345,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000185,cust_0270,39353.04,3,0.831,WALLET,0.844,subscription,email,0.381,0.163,0,1,mandate_failure,failed,mandate_failed,1,1,1,1,39353.04,0
txn_000186,cust_0660,24216.77,23,0.784,UPI,0.857,invoice,email,0.43,0.309,1,1,failed_subscription,failed,timeout,1,0,0,0,0.0,0
txn_000187,cust_0331,49098.9,12,0.81,NETBANKING,0.791,payment_link,email,0.935,0.851,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,49098.9,0
txn_000188,cust_0452,16806.44,12,0.728,CARD,0.772,invoice,whatsapp,0.356,0.084,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000189,cust_0518,47075.37,20,0.908,CARD,0.874,web,sms,0.99,0.325,0,1,mandate_failure,failed,mandate_failed,1,1,0,0,0.0,0
txn_000190,cust_0495,25936.14,28,0.748,NETBANKING,0.851,payment_link,email,0.074,0.605,1,1,payment_failure,failed,bank_decline,1,2,0,1,25936.14,0
txn_000191,cust_0258,12694.47,27,0.901,CARD,0.778,mobile,sms,0.015,0.965,1,1,mandate_failure,failed,mandate_failed,1,3,0,1,12694.47,0
txn_000192,cust_0083,35116.75,1,0.692,NETBANKING,0.956,web,sms,0.203,0.588,1,0,overdue_receivable,overdue,invoice_overdue,1,0,0,1,35116.75,0
txn_000193,cust_0248,4812.75,4,0.553,CARD,0.73,payment_link,sms,0.008,0.434,1,1,mandate_failure,failed,mandate_failed,1,0,0,1,4812.75,0
txn_000194,cust_0296,1669.3,11,0.768,UPI,0.937,web,sms,0.05,0.912,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000195,cust_0603,24776.35,18,0.527,WALLET,0.797,invoice,email,0.885,0.383,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000196,cust_0626,33389.86,19,0.96,NETBANKING,0.778,payment_link,sms,0.368,0.895,1,1,payment_failure,failed,timeout,1,1,0,1,33389.86,0
txn_000197,cust_0038,2997.57,5,0.802,CARD,0.706,subscription,whatsapp,0.301,0.503,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,2997.57,0
txn_000198,cust_0277,596.63,29,0.488,UPI,0.94,subscription,whatsapp,0.446,0.806,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000199,cust_0425,13720.64,26,0.845,WALLET,0.928,web,sms,0.632,0.374,0,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,13720.64,0
txn_000200,cust_0646,9126.81,10,0.908,NETBANKING,0.877,subscription,whatsapp,0.16,0.674,1,1,overdue_receivable,overdue,invoice_overdue,1,0,1,1,9126.81,0
txn_000201,cust_0382,11273.59,22,0.825,NETBANKING,0.77,web,email,0.354,0.105,1,1,failed_subscription,failed,timeout,1,2,0,1,11273.59,0
txn_000202,cust_0295,20715.51,8,0.92,WALLET,0.904,web,email,0.172,0.5,0,1,mandate_failure,failed,mandate_failed,1,0,0,1,20715.51,0
txn_000203,cust_0629,39679.35,26,0.752,CARD,0.847,web,whatsapp,0.419,0.018,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000204,cust_0783,26672.55,26,0.623,WALLET,0.759,invoice,whatsapp,0.127,0.286,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000205,cust_0335,27179.7,21,0.956,CARD,0.719,subscription,whatsapp,0.877,0.389,0,1,payment_failure,failed,mandate_failed,1,0,1,1,27179.7,0
txn_000206,cust_0414,18600.2,29,0.578,WALLET,0.876,payment_link,email,0.707,0.374,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000207,cust_0721,39141.61,17,0.966,WALLET,0.719,invoice,email,0.767,0.584,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000208,cust_0470,30349.51,19,0.817,WALLET,0.813,invoice,email,0.159,0.258,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000209,cust_0658,43458.25,12,0.908,NETBANKING,0.754,mobile,whatsapp,0.6,0.862,1,0,failed_subscription,failed,bank_decline,1,2,1,1,43458.25,0
txn_000210,cust_0480,23263.11,17,0.945,CARD,0.765,invoice,whatsapp,0.529,0.826,1,1,mandate_failure,failed,mandate_failed,1,2,1,1,23263.11,0
txn_000211,cust_0056,43983.45,6,0.779,WALLET,0.709,payment_link,whatsapp,0.26,0.034,1,0,failed_subscription,failed,bank_decline,1,0,0,0,0.0,0
txn_000212,cust_0573,48369.73,24,0.88,CARD,0.917,payment_link,whatsapp,0.813,0.707,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000213,cust_0356,28395.8,13,0.967,NETBANKING,0.707,subscription,sms,0.36,0.784,1,0,overdue_receivable,overdue,invoice_overdue,1,1,1,1,28395.8,0
txn_000214,cust_0276,37885.16,15,0.81,UPI,0.87,payment_link,email,0.581,0.991,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000215,cust_0064,43209.34,23,0.77,NETBANKING,0.975,payment_link,sms,0.833,0.362,1,0,payment_failure,failed,timeout,1,0,0,1,43209.34,0
txn_000216,cust_0184,1443.32,1,0.896,UPI,0.975,payment_link,whatsapp,0.061,0.685,1,1,failed_subscription,failed,bank_decline,1,3,0,0,0.0,0
txn_000217,cust_0747,35191.48,13,0.978,CARD,0.915,invoice,email,0.095,0.594,0,1,mandate_failure,failed,mandate_failed,1,3,0,0,0.0,0
txn_000218,cust_0276,44888.82,13,0.932,WALLET,0.933,web,whatsapp,0.997,0.03,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000219,cust_0564,8572.28,21,0.854,NETBANKING,0.86,payment_link,email,0.789,0.416,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000220,cust_0036,41365.59,20,0.967,CARD,0.883,subscription,sms,0.22,0.021,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000221,cust_0735,31275.12,22,0.681,WALLET,0.868,subscription,email,0.506,0.144,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000222,cust_0218,43137.71,25,0.942,UPI,0.867,invoice,sms,0.667,0.777,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000223,cust_0229,16546.01,18,0.611,WALLET,0.805,subscription,whatsapp,0.86,0.407,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000224,cust_0422,6756.35,13,0.69,NETBANKING,0.97,subscription,sms,0.742,0.279,1,1,payment_failure,failed,mandate_failed,1,3,0,1,6756.35,0
txn_000225,cust_0406,39837.13,8,0.887,WALLET,0.725,subscription,sms,0.557,0.845,0,1,mandate_failure,failed,mandate_failed,1,3,0,1,39837.13,0
txn_000226,cust_0229,14838.67,13,0.804,CARD,0.777,mobile,whatsapp,0.554,0.2,0,1,failed_subscription,failed,timeout,1,2,0,1,14838.67,0
txn_000227,cust_0180,41412.14,25,0.737,CARD,0.99,invoice,whatsapp,0.769,0.398,0,1,payment_failure,failed,insufficient_funds,1,3,0,1,41412.14,0
txn_000228,cust_0042,10931.94,21,0.845,CARD,0.989,subscription,sms,0.796,0.754,1,1,payment_failure,failed,timeout,1,0,0,1,10931.94,0
txn_000229,cust_0233,3495.03,11,0.917,UPI,0.864,invoice,sms,0.929,0.387,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000230,cust_0177,31056.87,19,0.797,UPI,0.889,invoice,whatsapp,0.192,0.296,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000231,cust_0609,4131.18,26,0.778,WALLET,0.987,payment_link,sms,0.312,0.34,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000232,cust_0360,48410.2,8,0.97,NETBANKING,0.747,web,whatsapp,0.595,0.15,1,1,mandate_failure,failed,mandate_failed,1,1,1,1,48410.2,0
txn_000233,cust_0433,44799.03,3,0.832,WALLET,0.819,subscription,whatsapp,0.402,0.885,1,1,payment_failure,failed,insufficient_funds,1,2,0,1,44799.03,0
txn_000234,cust_0739,29263.53,21,0.981,CARD,0.74,mobile,sms,0.734,0.632,1,0,failed_subscription,failed,timeout,1,2,1,1,29263.53,0
txn_000235,cust_0449,28927.5,23,0.668,WALLET,0.94,invoice,whatsapp,0.801,0.104,1,1,payment_failure,failed,insufficient_funds,1,1,0,0,0.0,0
txn_000236,cust_0588,21292.69,19,0.821,NETBANKING,0.917,web,whatsapp,0.561,0.246,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,21292.69,0
txn_000237,cust_0366,44815.03,22,0.949,CARD,0.96,web,sms,0.745,0.076,1,1,payment_failure,failed,insufficient_funds,1,0,1,1,44815.03,0
txn_000238,cust_0532,4013.1,8,0.89,UPI,0.759,web,email,0.017,0.679,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000239,cust_0612,38723.89,27,0.867,UPI,0.765,subscription,whatsapp,0.239,0.512,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000240,cust_0388,26676.72,26,0.797,NETBANKING,0.979,invoice,whatsapp,0.444,0.75,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,1,1,26676.72,0
txn_000241,cust_0798,44331.85,28,0.915,NETBANKING,0.912,subscription,whatsapp,0.958,0.22,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000242,cust_0741,42264.36,18,0.884,CARD,0.742,subscription,sms,0.833,0.54,1,1,failed_subscription,failed,bank_decline,1,1,0,1,42264.36,0
txn_000243,cust_0530,6793.75,6,0.886,UPI,0.949,payment_link,sms,0.82,0.441,1,0,overdue_receivable,overdue,invoice_overdue,1,2,0,1,6793.75,0
txn_000244,cust_0639,37912.69,9,0.853,UPI,0.746,mobile,sms,0.171,0.418,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000245,cust_0331,11727.47,14,0.697,UPI,0.942,mobile,sms,0.975,0.135,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000246,cust_0283,18332.82,19,0.8,WALLET,0.791,subscription,whatsapp,0.248,0.698,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000247,cust_0613,16014.22,8,0.686,WALLET,0.819,subscription,sms,0.163,0.222,0,0,payment_failure,failed,authentication_failed,1,0,0,1,16014.22,0
txn_000248,cust_0285,8236.09,16,0.512,UPI,0.797,mobile,sms,0.395,0.53,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000249,cust_0743,9833.08,6,0.927,CARD,0.71,invoice,email,0.392,0.697,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000250,cust_0649,26850.59,6,0.682,WALLET,0.731,mobile,sms,0.045,0.656,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000251,cust_0785,31045.62,7,0.89,UPI,0.951,subscription,email,0.289,0.468,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000252,cust_0386,12828.49,16,0.728,NETBANKING,0.729,web,sms,0.603,0.524,1,1,payment_failure,failed,authentication_failed,1,2,0,0,0.0,0
txn_000253,cust_0361,469.17,4,0.741,CARD,0.958,subscription,email,0.944,0.766,0,0,payment_failure,failed,bank_decline,1,3,0,1,469.17,0
txn_000254,cust_0039,29788.26,15,0.813,NETBANKING,0.733,subscription,sms,0.997,0.183,1,0,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,29788.26,0
txn_000255,cust_0674,28928.68,1,0.767,UPI,0.98,invoice,whatsapp,0.05,0.89,1,0,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,28928.68,0
txn_000256,cust_0755,47307.05,12,0.817,WALLET,0.93,payment_link,whatsapp,0.676,0.68,0,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,47307.05,0
txn_000257,cust_0287,23141.36,14,0.727,NETBANKING,0.737,subscription,email,0.813,0.924,1,1,payment_failure,failed,timeout,1,2,0,1,23141.36,0
txn_000258,cust_0072,40650.45,28,0.735,NETBANKING,0.939,mobile,sms,0.899,0.553,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000259,cust_0008,16481.66,20,0.813,WALLET,0.989,web,sms,0.583,0.812,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000260,cust_0441,25097.96,19,0.741,WALLET,0.903,payment_link,sms,0.753,0.873,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000261,cust_0551,29361.07,20,0.922,WALLET,0.979,subscription,sms,0.108,0.478,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000262,cust_0376,30010.04,15,0.786,CARD,0.852,web,email,0.272,0.399,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,30010.04,0
txn_000263,cust_0116,46220.56,7,0.645,NETBANKING,0.973,invoice,sms,0.53,0.732,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000264,cust_0348,48472.23,11,0.907,UPI,0.773,mobile,sms,0.12,0.585,0,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,48472.23,0
txn_000265,cust_0391,3260.03,16,0.841,NETBANKING,0.891,web,email,0.442,0.648,1,1,mandate_failure,failed,mandate_failed,1,1,0,1,3260.03,0
txn_000266,cust_0283,10902.84,18,0.904,CARD,0.711,mobile,sms,0.62,0.698,0,1,payment_failure,failed,timeout,1,3,0,1,10902.84,0
txn_000267,cust_0530,16092.35,25,0.887,NETBANKING,0.808,web,email,0.614,0.524,0,1,payment_failure,failed,authentication_failed,1,3,0,0,0.0,0
txn_000268,cust_0630,46809.67,7,0.904,WALLET,0.818,web,email,0.516,0.581,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000269,cust_0722,9626.33,7,0.81,WALLET,0.707,mobile,email,0.116,0.127,1,1,payment_failure,failed,timeout,1,2,1,1,9626.33,0
txn_000270,cust_0429,43341.36,2,0.629,UPI,0.829,subscription,whatsapp,0.015,0.247,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000271,cust_0147,7319.45,5,0.817,NETBANKING,0.808,mobile,sms,0.625,0.012,1,0,failed_subscription,failed,timeout,1,0,0,0,0.0,0
txn_000272,cust_0113,10251.72,8,0.885,UPI,0.86,invoice,sms,0.52,0.995,0,0,overdue_receivable,overdue,invoice_overdue,1,0,1,1,10251.72,0
txn_000273,cust_0530,26024.37,1,0.894,CARD,0.749,web,sms,0.127,0.123,0,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,0,0.0,0
txn_000274,cust_0606,1306.48,11,0.812,NETBANKING,0.82,web,email,0.653,0.58,0,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,1306.48,0
txn_000275,cust_0428,21965.17,5,0.836,NETBANKING,0.733,web,whatsapp,0.332,0.782,1,1,payment_failure,failed,mandate_failed,1,1,1,1,21965.17,0
txn_000276,cust_0343,3585.07,1,0.862,WALLET,0.912,web,sms,0.372,0.522,1,1,payment_failure,failed,timeout,1,1,0,1,3585.07,0
txn_000277,cust_0491,6552.99,22,0.94,WALLET,0.912,web,sms,0.572,0.434,1,1,payment_failure,failed,timeout,1,3,0,1,6552.99,0
txn_000278,cust_0109,23756.77,15,0.631,CARD,0.72,subscription,whatsapp,0.827,0.255,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000279,cust_0550,9301.01,21,0.769,UPI,0.964,mobile,email,0.061,0.694,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000280,cust_0482,32175.91,11,0.956,UPI,0.805,web,sms,0.125,0.254,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000281,cust_0048,10092.5,2,0.765,UPI,0.866,mobile,email,0.181,0.269,1,1,overdue_receivable,overdue,invoice_overdue,1,1,0,1,10092.5,0
txn_000282,cust_0611,33510.05,10,0.817,UPI,0.935,web,email,0.014,0.649,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000283,cust_0164,6819.82,5,0.705,UPI,0.705,payment_link,whatsapp,0.736,0.208,1,1,payment_failure,failed,mandate_failed,1,0,0,1,6819.82,0
txn_000284,cust_0130,15308.6,12,0.63,NETBANKING,0.983,payment_link,sms,0.646,0.935,1,1,payment_failure,failed,bank_decline,1,2,0,1,15308.6,0
txn_000285,cust_0324,20034.37,26,0.826,CARD,0.76,subscription,whatsapp,0.313,0.636,1,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_000286,cust_0155,13517.28,12,0.772,NETBANKING,0.707,payment_link,email,0.788,0.903,1,1,failed_subscription,failed,bank_decline,1,0,1,1,13517.28,0
txn_000287,cust_0566,12329.84,4,0.804,UPI,0.716,mobile,whatsapp,0.669,0.231,1,0,failed_subscription,failed,timeout,1,0,0,0,0.0,0
txn_000288,cust_0731,32412.49,27,0.844,UPI,0.986,payment_link,whatsapp,0.598,0.082,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,0,0.0,0
txn_000289,cust_0116,23964.56,7,0.801,CARD,0.817,invoice,whatsapp,0.578,0.308,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000290,cust_0488,3731.61,16,0.689,NETBANKING,0.877,payment_link,whatsapp,0.306,0.326,1,1,payment_failure,failed,timeout,1,0,0,1,3731.61,0
txn_000291,cust_0310,1856.74,20,0.811,UPI,0.75,invoice,sms,0.167,0.463,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000292,cust_0593,33742.62,5,0.959,UPI,0.937,payment_link,sms,0.895,0.853,1,0,payment_failure,failed,authentication_failed,1,1,1,1,33742.62,0
txn_000293,cust_0216,37166.15,5,0.942,CARD,0.7,invoice,email,0.915,0.844,1,1,mandate_failure,failed,mandate_failed,1,2,0,1,37166.15,0
txn_000294,cust_0440,11785.3,29,0.804,UPI,0.917,mobile,email,0.918,0.108,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000295,cust_0052,23144.53,13,0.568,CARD,0.951,payment_link,whatsapp,0.01,0.778,1,1,failed_subscription,failed,bank_decline,1,0,1,1,23144.53,0
txn_000296,cust_0286,47579.56,29,0.957,WALLET,0.962,web,whatsapp,0.069,0.992,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,47579.56,0
txn_000297,cust_0568,15868.52,11,0.974,NETBANKING,0.798,web,whatsapp,0.709,0.994,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000298,cust_0273,22115.54,25,0.795,NETBANKING,0.838,mobile,sms,0.738,0.139,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000299,cust_0438,34624.08,23,0.869,UPI,0.814,mobile,email,0.545,0.16,1,1,failed_subscription,failed,bank_decline,1,0,0,1,34624.08,0
txn_000300,cust_0069,36788.49,26,0.971,CARD,0.761,subscription,sms,0.261,0.97,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000301,cust_0032,7471.85,23,0.345,UPI,0.799,web,sms,0.628,0.192,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000302,cust_0056,27686.43,11,0.94,NETBANKING,0.88,subscription,sms,0.825,0.689,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,27686.43,0
txn_000303,cust_0117,17277.9,15,0.867,CARD,0.752,subscription,email,0.11,0.884,0,1,payment_failure,failed,timeout,1,0,0,1,17277.9,0
txn_000304,cust_0168,15522.42,13,0.829,UPI,0.702,web,sms,0.484,0.123,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000305,cust_0559,10222.94,21,0.701,CARD,0.911,web,sms,0.301,0.599,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,0,0.0,0
txn_000306,cust_0177,48085.23,9,0.966,CARD,0.967,mobile,sms,0.424,0.342,1,1,overdue_receivable,overdue,invoice_overdue,1,3,1,1,48085.23,0
txn_000307,cust_0144,2245.2,3,0.864,UPI,0.874,web,sms,0.339,0.545,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000308,cust_0620,37480.71,29,0.899,CARD,0.858,invoice,whatsapp,0.204,0.292,0,1,payment_failure,failed,bank_decline,1,1,0,0,0.0,0
txn_000309,cust_0699,2155.4,12,0.709,WALLET,0.736,web,whatsapp,0.206,0.001,1,1,payment_failure,failed,authentication_failed,1,3,0,0,0.0,0
txn_000310,cust_0619,42136.92,23,0.976,CARD,0.844,invoice,whatsapp,0.178,0.108,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,42136.92,0
txn_000311,cust_0422,14466.39,7,0.886,NETBANKING,0.929,mobile,sms,0.119,0.141,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000312,cust_0106,36359.03,24,0.882,CARD,0.853,web,whatsapp,0.259,0.053,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,36359.03,0
txn_000313,cust_0212,1433.29,25,0.715,CARD,0.753,subscription,sms,0.328,0.487,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,1433.29,0
txn_000314,cust_0701,44691.56,4,0.595,UPI,0.933,web,sms,0.137,0.07,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000315,cust_0298,11983.17,12,0.85,WALLET,0.982,web,whatsapp,0.518,0.614,1,1,payment_failure,failed,authentication_failed,1,3,0,0,0.0,0
txn_000316,cust_0229,6075.03,14,0.812,NETBANKING,0.711,web,sms,0.053,0.834,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000317,cust_0525,38376.48,3,0.657,WALLET,0.731,payment_link,email,0.367,0.099,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000318,cust_0090,2999.97,4,0.888,NETBANKING,0.782,mobile,sms,0.318,0.925,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,2999.97,0
txn_000319,cust_0693,17423.77,26,0.876,CARD,0.703,subscription,sms,0.394,0.851,1,1,payment_failure,failed,mandate_failed,1,3,0,1,17423.77,0
txn_000320,cust_0496,10610.04,15,0.821,NETBANKING,0.881,subscription,email,0.155,0.373,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000321,cust_0732,16031.65,17,0.875,UPI,0.986,subscription,email,0.839,0.809,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000322,cust_0307,40690.53,5,0.655,CARD,0.754,payment_link,email,0.445,0.488,1,1,payment_failure,failed,insufficient_funds,1,3,0,0,0.0,0
txn_000323,cust_0521,35940.27,25,0.895,CARD,0.788,web,whatsapp,0.983,0.643,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000324,cust_0368,37170.02,18,0.4,CARD,0.814,mobile,sms,0.608,0.445,1,1,overdue_receivable,overdue,invoice_overdue,1,0,0,0,0.0,0
txn_000325,cust_0697,46712.1,24,0.655,UPI,0.782,payment_link,whatsapp,0.585,0.256,1,1,mandate_failure,failed,mandate_failed,1,3,0,0,0.0,0
txn_000326,cust_0207,24131.89,15,0.879,NETBANKING,0.902,web,whatsapp,0.083,0.863,0,1,failed_subscription,failed,timeout,1,1,0,1,24131.89,0
txn_000327,cust_0055,35825.97,16,0.865,CARD,0.878,payment_link,sms,0.176,0.513,1,0,failed_subscription,failed,insufficient_funds,1,1,1,1,35825.97,0
txn_000328,cust_0574,36078.75,10,0.697,NETBANKING,0.985,invoice,email,0.05,0.097,0,0,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_000329,cust_0238,26870.02,29,0.96,UPI,0.921,mobile,email,0.893,0.433,1,1,payment_failure,failed,bank_decline,1,3,1,1,26870.02,0
txn_000330,cust_0055,49939.89,20,0.838,NETBANKING,0.782,payment_link,email,0.279,0.405,1,0,payment_failure,failed,timeout,1,0,0,0,0.0,0
txn_000331,cust_0283,34049.3,12,0.862,NETBANKING,0.93,mobile,email,0.625,0.938,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000332,cust_0196,48877.34,4,0.797,NETBANKING,0.855,invoice,email,0.406,0.169,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000333,cust_0076,17478.56,14,0.77,CARD,0.924,subscription,sms,0.17,0.385,1,1,payment_failure,failed,mandate_failed,1,2,0,1,17478.56,0
txn_000334,cust_0766,4164.33,21,0.954,CARD,0.753,subscription,email,0.513,0.845,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,4164.33,0
txn_000335,cust_0404,34568.13,4,0.912,NETBANKING,0.874,subscription,sms,0.55,0.514,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,34568.13,0
txn_000336,cust_0122,38240.05,23,0.871,WALLET,0.975,mobile,email,0.711,0.007,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000337,cust_0074,14057.73,7,0.777,NETBANKING,0.702,mobile,whatsapp,0.492,0.986,0,1,failed_subscription,failed,bank_decline,1,2,0,1,14057.73,0
